Unnamed: 0,Title,Content,Level,Tag,Category,Author
235,[인프런x코드캠프] 훈훈한 Javascript,"['실무형 자바스크립트 지식과 구동 원리 학습', '자유로운 코드 작성을 위해 필요한 개발 도구', '[D-Day Counter] 프로젝트를 통한 데이터 다루는 방법', 'open WeatherMap/Geolocation을 통한 날씨 데이터 추출', '개발 중 직면한 문제를 능동적으로 해결할 수 있는 힘']",입문자,['JavaScript'],"['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['코드캠프']
236,Flutter 초입문 왕초보편,"['Flutter로 간단한 앱을 만들 수 있는 최소한의 기본기', 'Flutter 개발에 대한 자신감 향상', 'Dart 기초 문법']",입문자,"['Flutter', 'iOS', 'dart', 'Android']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['오준석']
237,[실전 게임 코드 리뷰] 유니티 캐주얼 게임 (엘리스팡),"['유니티 엔진', '캐주얼 게임 개발']",중급자,"['Unity', 'C#', 'Addressable Asset System']","['BEST', '게임 개발', '게임 프로그래밍']",['Rookiss']
238,Jenkins를 이용한 CI/CD Pipeline 구축,"['Jenkins를 이용하여 애플리케이션의 빌드와 패키징, 배포 과정에 대해 학습할 수 있습니다.', 'CI/CD 자동화 파이프라인을 통해, 다양한 환경에 애플리케이션을 배포할 수 있습니다.', 'Docker와 Kubernetes 환경에 애플리케이션을 배포하는 과정과 Ansible을 이용하여 서버의 구성 정보를 제어하는 방법에 대해서 학습할 수 있습니다.']",초급자,"['Jenkins', 'CI/CD', 'Ansible', 'Kubernetes', 'SonarQube']","['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['Dowon Lee']
239,실전! 코틀린과 스프링 부트로 도서관리 애플리케이션 개발하기 (Java 프로젝트 리팩토링),"['Kotlin + Spring Boot + JPA를 함께 사용하는 방법', 'Kotlin을 이용한 테스트 기초(Junit5)와 Querydsl 사용법', '요구사항을 구현하는 다양한 방법과 Trade-Off 지점에 대한 이해']",초급자,"['Kotlin', 'Spring Boot', 'Java', '리팩토링', 'Spring']","['BEST', '개발 · 프로그래밍', '백엔드']",['최태현']
240,제대로 파는 Git & GitHub - by 얄코,"['Git과 GitHub의 기초적인 사용법', '프로젝트를 관리를 위한 Git 실전 활용법', 'Git 고수 워너비를 위한 고급 기능들', 'Git의 동작 원리와 상세한 조작/설정 방법', '실무에 필요한 Git & GitHub 컨벤션과 사용 전략', '협업을 위한 GitHub의 다양한 활용법', 'Git과 GitHub의 각종 실전 꿀팁들']",입문자,"['Git', 'GitHub']","['BEST', '개발 · 프로그래밍', '개발 도구']",['얄팍한 코딩사전']
241,Slack 클론 코딩[백엔드 with NestJS + TypeORM],"['NestJS', 'Express와의 비교', 'TypeORM', '유닛 테스팅, e2e 테스팅', 'API 설계']",중급자,"['NestJS', 'TypeORM', 'Express', 'Node.js']","['BEST', '개발 · 프로그래밍', '백엔드']",['조현영']
242,"AWS 클라우드 서비스 인프라 구축 이해와 해킹, 보안","['AWS 클라우드 서비스 이해', '클라우드 가상 네트워크 구축', '클라우드 서비스 보안', '클라우드 서비스 모의해킹']",초급자,"['AWS', '모의해킹']","['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['보안프로젝트']
243,머신러닝/딥러닝으로 이어지는 선형대수,"['머신러닝/딥러닝의 필요한 기초 수학', '선형대수와 머신러닝의 관계', '필수적인 수학 표현']",입문자,"['선형대수학', '머신러닝', '딥러닝']","['데이터 사이언스', '인공지능']",['딥러닝호형']
244,실전 인공지능으로 이어지는 딥러닝 개념 잡기,"['딥러닝 관련 꿀 팁', '인공 신경망의 동작 원리', '성능 향상을 위한 모델 튜닝 및 전이 학습 방법']",입문자,"['딥러닝', '인공신경망', '머신러닝']","['BEST', '데이터 사이언스', '인공지능']",['딥러닝호형']
245,Flutter 앱 개발 실전,"['필수로 알아야하는 실전 Dart 문법', 'Flutter 동작 원리를 이해하는데 필요한 지식', '시각적, 데이터적으로 일관성 있는 서비스 만들기', '지속 가능한 서비스를 만드는 방법']",초급자,['Flutter'],"['개발 · 프로그래밍', '모바일 앱 개발']",['DevStory']
246,"[Bloc 응용] 실전 앱 만들기 (책 리뷰 앱) : SNS 로그인, Firebase 적용, Bloc 상태 관리, GoRouter","['Flutter', 'Bloc 상태관리', 'GoRouter를 이용한 라우트 처리', 'Dio를 활용 Naver Open API 사용', 'Firebase Database', 'Firebase SNS 로그인 (Google, Apple)']",중급자,"['Flutter', 'bloc', 'Firebase']","['개발 · 프로그래밍', '모바일 앱 개발']",['개발하는남자']
247,[JS] Phaser 게임 제작 - 뱀파이어 서바이벌 클론,"['Phaser 3를 활용한 게임 제작', 'JavaScript를 활용한 게임 제작']",중급자,"['phaser', 'JavaScript']","['게임 개발', '게임 프로그래밍']",['제주코딩베이스캠프']
248,핸즈온 리액트 네이티브,"['리액트 네이티브', '리액트 (Components, Hooks, Context API)', '리액트 내비게이션(React Navigation)', '파이어베이스(Authentication, Firestore, Storage)']",초급자,['React Native'],"['개발 · 프로그래밍', '모바일 앱 개발']",['김범준']
249,"최고의 프론트엔드 CSS Frameworks, UIkit","['프론트엔드 CSS Frameworks를 활용한 실전 퍼블리싱', '개인 포트폴리오 홈페이지 포트폴리오 섹션 설계', '퍼블리셔 취업 개인 홈페이지 제작을 위한 최고의 CSS 프레임워크', 'UIKit, Bootstrap, Materialize CSS, Foundation, Semantic UI', 'Bulma, Susy, Pure, Skeleton, Milligram, Tailwind CSS']",초급자,"['HTML/CSS', '포트폴리오']","['개발 · 프로그래밍', '웹 개발']",['코딩웍스(Coding Works)']
250,반응형 웹사이트 포트폴리오(Architecture Agency),"['HTML+CSS+JQUERY 핵심이론을 통한 퍼블리싱 실전 능력 향상', '전체 웹사이트 퍼블리싱 실력과 노하우 향상', 'position 속성에 대한 정확한 개념과 활용', 'hover before after checked active 가상클래스에 대한 이해와 활용', 'CSS 탭 메뉴 콘텐츠, JQUERY 탭 메뉴 콘텐츠 제작 능력', '모바일 대응 반응형웹 퍼블리싱 제작 능력(미디어쿼리)', 'PC 버전과 모바일 버전에서 최적화된 반응형 웹 전체 제작 능력', '3D 화면전환 기능으로 Creative Responsive Website 제작']",중급자,"['HTML/CSS', 'jQuery', '웹 디자인', '반응형 웹']","['BEST', '개발 · 프로그래밍', '웹 개발']",['코딩웍스(Coding Works)']
251,HTML+CSS+JS 포트폴리오 실전 퍼블리싱(시즌1),"['HTML+CSS+JQUERY 핵심이론으로 퍼블리싱 기본기 향상', '웹사이트 퍼블리싱 실력과 노하우 향상', '블럭요소와 인라인요소에 대한 정확한 개념과 활용', 'position 속성에 대한 정확한 개념과 활용', 'hover before after checked active 가상클래스에 대한 이해와 활용', '텍스트에디터 Brackets와 Emmet 사용법', '텍스트에디터 Visual Studio Code와 Emmet 사용법', 'Flex 활용과 Transform 속성 개념과 활용', '인접선택자,속성선택자,checked 가상클래스 이해와 활용', '다양한 마우스 호버 이펙트', '폰트어썸 이해하고 활용하기', 'CSS 탭 메뉴 콘텐츠, JQUERY 탭 메뉴 콘텐츠 제작 능력', '자바스크립트(JavaScript) 변수(var)와 조건문(if) 이해와 활용']",초급자,"['HTML/CSS', 'jQuery']","['BEST', '개발 · 프로그래밍', '웹 개발']",['코딩웍스(Coding Works)']
252,"더 개발자, 커리어 가이드","['더 나은 개발자로 성장하는 방법', '개발자가 갖춰야 할 핵심 역량', '개발자 커리어 5단계']",입문자,['자기계발'],"['BEST', '커리어', '취업 · 이직']",['백기선']
253,[코드팩토리] [초급] 8시간만에 끝내는 코드팩토리의 Typescript 완전정복 풀코스,"['TypeScript', 'Experimental Decorator', 'Reflect Metadata', 'Generic']",초급자,['TypeScript'],"['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['코드팩토리']
254,빅데이터 파이프라인 마스터; 성공을 위한 도구와 기술,"['Bigdata Processing Pipeline', 'Data Acquisition', 'Data Storage', 'Data Visualization', 'Data Analysis', 'Hadoop Distributed Filesystem', 'Spark Apache', 'ELK Stack (Elasticsearch)']",초급자,"['빅데이터', 'Elasticsearch', 'Apache Spark', 'Kibana', 'Hadoop']","['데이터 사이언스', '데이터 수집 · 처리']",['J.PHIL']
255,그림으로 쉽게 배우는 자료구조와 알고리즘 (심화편),"['자료구조', '알고리즘']",초급자,['알고리즘'],"['BEST', '개발 · 프로그래밍', '알고리즘 · 자료구조']",['감자']
256,그림으로 쉽게 배우는 자료구조와 알고리즘 (기본편),"['자료구조', '알고리즘']",입문자,['알고리즘'],"['BEST', '개발 · 프로그래밍', '알고리즘 · 자료구조']",['감자']
257,[코드팩토리] [초급] Flutter 3.0 앱 개발 - 10개의 프로젝트로 오늘 초보 탈출!,"['Dart언어 마스터하기', 'Flutter로 예쁜 UI 제작하기', 'SQLite 데이터베이스 활용하기', '동영상 플레이어 앱 제작하기', '영상통화 앱 제작하기', '구글지도 사용하기', '위치서비스 사용하기']",초급자,"['Flutter', '클론코딩']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['코드팩토리']
258,그림으로 쉽게 배우는 운영체제,"['운영체제의 개념', '프로그램, 프로세스, 쓰레드', '동기화', '메모리']",초급자,['운영체제'],"['BEST', '보안 · 네트워크', '시스템']",['감자']
259,실습으로 배우는 프로메테우스,"['쿠버네티스와 외부 메트릭을 노출하는 환경에 대한 모니터링', '프로메테우스를 마음껏 실습할 수 있는 나만의 환경 만들기', '프로메테우스의 서비스 디스커버리 원리', 'Prometheus Query Language(PromQL)', 'PromQL을 축약해서 사용할 수 있는 Recording Rules', '문제가 생겼을때 경보를 받을 수 있는 AlertManager', '네이티브 프로메테우스와 프로메테우스 오퍼레이터의 차이', '클라우드 업체에서 사용하는 프로메테우스 오퍼레이터', 'ServiceMonitor와 PodMonitor 사용법', '엔드포인트를 모니터링할 수 있는 프로메테우스 블랙박스', '실무에서 사용할 수 있는 프로메테우스 PromQL']",중급자,"['Prometheus', 'Kubernetes']","['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['문성주']
260,그림으로 배우는 쿠버네티스(v1.22-v1.24),"['쿠버네티스를 이루는 코드(YAML)을 이해할 수 있어요', '쿠버네티스 인프라의 조건들을 코드를 통해서 확인할 수 있어요', 'kubeadm을 통해서 실제로 쿠버네티스 클러스터를 구현할 수 있어요', 'kubectl의 유용한 옵션들(describe, logs)의 용도를 배울 수 있어요', 'Pod, Deployment등의 오브젝트를 코드로 배포하고 노출할 수 있어요', '쿠버네티스의 서비스와 연관된 요소들을 알 수 있어요', '쿠버네티스 볼륨의 다양한 사용법을 알 수 있어요', '쿠버네티스 노드에 대한 구성 및 관리하는 법을 배울 수 있어요', '쿠버네티스 파드의 구성 및 관리하는 법을 자세히 배울 수 있어요', '쿠버네티스 클러스터의 자원을 관리할 수 있어요', '쿠버네티스 꽃인 스케줄링에 대해서 자세히 배울 수 있어요', '쿠버네티스를 사용하는 개발자가 꼭 알아야 하는 Probe에 대해서 자세히 다뤄요', '개발한 컨테이너를 효과적으로 올리는 다양한 방법을 배울 수 있어요', '애플리케이션을 자동으로 관리하는(예: HPA) 법들을 배울 수 있어요']",중급자,"['Kubernetes', 'Docker']","['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['조훈(Hoon Jo)']
261,자바(Java) 알고리즘 문제풀이 입문: 코딩테스트 대비,"['자바를 이용해서 알고리즘 문제를 풀어봅니다.', '자바를 이용해 문제해결전략을 배웁니다.']",입문자,"['Java', '코딩 테스트']","['BEST', '개발 · 프로그래밍', '알고리즘 · 자료구조']",['김태원']
262,스프링 시큐리티,"['웹 애플리케이션에 인증 및 인가 기능을 추가할 수 있습니다.', '스프링 시큐리티 아키텍처를 이해할 수 있습니다.', '스프링 시큐리티 적용시 테스트를 작성하는 방법을 학습할 수 있습니다.']",중급자,"['Java', 'Spring']","['BEST', '개발 · 프로그래밍', '백엔드']",['백기선']
263,문제로 배우는 C언어,"['C언어 기초 문법을 배웁니다.', '문제를 풀면서 코드 구현 능력을 배웁니다.']",입문자,['C'],"['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['김태원']
264,스프링 기반 REST API 개발,"['Self-Describtive Message와 HATEOAS를 만족하는 REST API를 이해', '다양한 스프링 기술을 활용하여 REST API 개발', '스프링 HATEOAS와 스프링 REST Docs 프로젝트 활용', '테스트 주도 개발(TDD)']",중급자,"['Spring', 'REST API', 'Java']","['BEST', '개발 · 프로그래밍', '백엔드']",['백기선']
265,7년 차 콘텐츠마케터에게 배우는 콘텐츠 제작법,"['마케팅, 브랜딩을 위한 콘텐츠 기획/제작법', '온드미디어 콘텐츠 톤앤매너 잡는법', '콘텐츠 제목과 업로드텍스트 제대로 쓰는 법']",입문자,"['콘텐츠 마케팅', '콘텐츠 기획', '콘텐츠 제작', '디지털 마케팅']","['비즈니스 · 마케팅', '마케팅']",['candy']
266,이득우의 언리얼 프로그래밍 Part1 - 언리얼 C++의 이해,"['언리얼 엔진 기초 사용법', '언리얼 C++ 프로그래밍', '언리얼 엔진 아키텍쳐', '언리얼 엔진 자료구조', '언리얼 엔진 설계 기법']",중급자,"['언리얼 C++', 'Unreal Engine']","['BEST', '게임 개발', '게임 프로그래밍']",['이득우']
267,웹 애니메이션을 위한 GSAP 가이드 Part.01,"['GSAP 사용방법', '애니메이션의 이해', '웹에 대한 이해', 'HTML 구조', 'GSAP Plugin']",초급자,"['gsap', '인터랙티브 웹', 'JavaScript', 'HTML/CSS']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['범쌤']
268,디자인 시스템 with 피그마,"['디자인 시스템 구축 방법', '아토믹 디자인의 개념과 실제 적용 방법', '피그마로 시스템 구축하기', '디자이너와 개발자의 커뮤니케이션']",초급자,"['Figma', 'Figma Tokens', '디자인 시스템', '아토믹 디자인']","['BEST', '크리에이티브', 'UX/UI']",['범쌤']
269,"비전공자를 위한 풀스택 맛집지도 만들기 프로젝트!: Front, Back-end 그리고 배포까지","['웹 프론트엔드: HTML, CSS, JS', 'Open API: 카카오맵 API', '서버&벡엔드: Nginx + Express.js: Rest API', '데이터베이스: MySQL, DB설계와 SQL', '클라우드: AWS EC2 + Ubuntu', 'Git & Github']",초급자,"['HTML/CSS', 'JavaScript', 'REST API', 'MySQL', 'AWS']","['BEST', '개발 · 프로그래밍', '풀스택']",['Jiwoon Jeong']
